0201502000|Alcala|Cagayan|Region II (Cagayan Valley)
0201503000|Allacapan|Cagayan|Region II (Cagayan Valley)
0201504000|Amulung|Cagayan|Region II (Cagayan Valley)
0201505000|Aparri|Cagayan|Region II (Cagayan Valley)
0201506000|Baggao|Cagayan|Region II (Cagayan Valley)
0201507000|Ballesteros|Cagayan|Region II (Cagayan Valley)
0201508000|Buguey|Cagayan|Region II (Cagayan Valley)
0201509000|Calayan|Cagayan|Region II (Cagayan Valley)
0201510000|Camalaniugan|Cagayan|Region II (Cagayan Valley)
0201511000|Claveria|Cagayan|Region II (Cagayan Valley)
0201512000|Enrile|Cagayan|Region II (Cagayan Valley)
0201513000|Gattaran|Cagayan|Region II (Cagayan Valley)
0201514000|Gonzaga|Cagayan|Region II (Cagayan Valley)
0201515000|Iguig|Cagayan|Region II (Cagayan Valley)
0201516000|Lal-Lo|Cagayan|Region II (Cagayan Valley)
0201517000|Lasam|Cagayan|Region II (Cagayan Valley)
0201518000|Pamplona|Cagayan|Region II (Cagayan Valley)
0201519000|Peñablanca|Cagayan|Region II (Cagayan Valley)
0201520000|Piat|Cagayan|Region II (Cagayan Valley)
0201521000|Rizal|Cagayan|Region II (Cagayan Valley)
0201522000|Sanchez-Mira|Cagayan|Region II (Cagayan Valley)
0201523000|Santa Ana|Cagayan|Region II (Cagayan Valley)
0201524000|Santa Praxedes|Cagayan|Region II (Cagayan Valley)
0201525000|Santa Teresita|Cagayan|Region II (Cagayan Valley)
0201526000|Santo Niño|Cagayan|Region II (Cagayan Valley)
0201527000|Solana|Cagayan|Region II (Cagayan Valley)
0201528000|Tuao|Cagayan|Region II (Cagayan Valley)
0201529000|Tuguegarao City|Cagayan|Region II (Cagayan Valley)
0203101000|Alicia|Isabela|Region II (Cagayan Valley)
0203102000|Angadanan|Isabela|Region II (Cagayan Valley)
0203103000|Aurora|Isabela|Region II (Cagayan Valley)
0203104000|Benito Soliven|Isabela|Region II (Cagayan Valley)
0203105000|Burgos|Isabela|Region II (Cagayan Valley)
0203106000|Cabagan|Isabela|Region II (Cagayan Valley)
0203107000|Cabatuan|Isabela|Region II (Cagayan Valley)
0203108000|City of Cauayan|Isabela|Region II (Cagayan Valley)
0203114000|City of Ilagan|Isabela|Region II (Cagayan Valley)
0203135000|City of Santiago|Isabela|Region II (Cagayan Valley)
0203109000|Cordon|Isabela|Region II (Cagayan Valley)
0203118000|Delfin Albano|Isabela|Region II (Cagayan Valley)
0203110000|Dinapigue|Isabela|Region II (Cagayan Valley)
0203111000|Divilacan|Isabela|Region II (Cagayan Valley)
0203112000|Echague|Isabela|Region II (Cagayan Valley)
0203113000|Gamu|Isabela|Region II (Cagayan Valley)
0203115000|Jones|Isabela|Region II (Cagayan Valley)
0203116000|Luna|Isabela|Region II (Cagayan Valley)
0203117000|Maconacon|Isabela|Region II (Cagayan Valley)
0203119000|Mallig|Isabela|Region II (Cagayan Valley)
0203120000|Naguilian|Isabela|Region II (Cagayan Valley)
0203121000|Palanan|Isabela|Region II (Cagayan Valley)
0203122000|Quezon|Isabela|Region II (Cagayan Valley)
0203123000|Quirino|Isabela|Region II (Cagayan Valley)
0203124000|Ramon|Isabela|Region II (Cagayan Valley)
0203125000|Reina Mercedes|Isabela|Region II (Cagayan Valley)
0203126000|Roxas|Isabela|Region II (Cagayan Valley)
0203127000|San Agustin|Isabela|Region II (Cagayan Valley)
0203128000|San Guillermo|Isabela|Region II (Cagayan Valley)
0203129000|San Isidro|Isabela|Region II (Cagayan Valley)
0203130000|San Manuel|Isabela|Region II (Cagayan Valley)
0203131000|San Mariano|Isabela|Region II (Cagayan Valley)
0203132000|San Mateo|Isabela|Region II (Cagayan Valley)
0203133000|San Pablo|Isabela|Region II (Cagayan Valley)
0203134000|Santa Maria|Isabela|Region II (Cagayan Valley)
0203136000|Santo Tomas|Isabela|Region II (Cagayan Valley)
0203137000|Tumauini|Isabela|Region II (Cagayan Valley)
0205015000|Alfonso Castaneda|Nueva Vizcaya|Region II (Cagayan Valley)
0205001000|Ambaguio|Nueva Vizcaya|Region II (Cagayan Valley)
0205002000|Aritao|Nueva Vizcaya|Region II (Cagayan Valley)
0205003000|Bagabag|Nueva Vizcaya|Region II (Cagayan Valley)
0205004000|Bambang|Nueva Vizcaya|Region II (Cagayan Valley)
0205005000|Bayombong|Nueva Vizcaya|Region II (Cagayan Valley)
0205006000|Diadi|Nueva Vizcaya|Region II (Cagayan Valley)
0205007000|Dupax del Norte|Nueva Vizcaya|Region II (Cagayan Valley)
0205008000|Dupax del Sur|Nueva Vizcaya|Region II (Cagayan Valley)
0205009000|Kasibu|Nueva Vizcaya|Region II (Cagayan Valley)
0205010000|Kayapa|Nueva Vizcaya|Region II (Cagayan Valley)
0205011000|Quezon|Nueva Vizcaya|Region II (Cagayan Valley)
0205012000|Santa Fe|Nueva Vizcaya|Region II (Cagayan Valley)
0205013000|Solano|Nueva Vizcaya|Region II (Cagayan Valley)
0205014000|Villaverde|Nueva Vizcaya|Region II (Cagayan Valley)
0205701000|Aglipay|Quirino|Region II (Cagayan Valley)
0205702000|Cabarroguis|Quirino|Region II (Cagayan Valley)
0205703000|Diffun|Quirino|Region II (Cagayan Valley)
0205704000|Maddela|Quirino|Region II (Cagayan Valley)
0205706000|Nagtipunan|Quirino|Region II (Cagayan Valley)
0205705000|Saguday|Quirino|Region II (Cagayan Valley)
0307701000|Baler|Aurora|Region III (Central Luzon)
0307702000|Casiguran|Aurora|Region III (Central Luzon)
0307703000|Dilasag|Aurora|Region III (Central Luzon)
0307704000|Dinalungan|Aurora|Region III (Central Luzon)
0307705000|Dingalan|Aurora|Region III (Central Luzon)
0307706000|Dipaculao|Aurora|Region III (Central Luzon)
0307707000|Maria Aurora|Aurora|Region III (Central Luzon)
0307708000|San Luis|Aurora|Region III (Central Luzon)
0300801000|Abucay|Bataan|Region III (Central Luzon)
0300802000|Bagac|Bataan|Region III (Central Luzon)
0300803000|City of Balanga|Bataan|Region III (Central Luzon)
0300804000|Dinalupihan|Bataan|Region III (Central Luzon)
0300805000|Hermosa|Bataan|Region III (Central Luzon)
0300806000|Limay|Bataan|Region III (Central Luzon)
0300807000|Mariveles|Bataan|Region III (Central Luzon)
0300808000|Morong|Bataan|Region III (Central Luzon)
0300809000|Orani|Bataan|Region III (Central Luzon)
0300810000|Orion|Bataan|Region III (Central Luzon)
0300811000|Pilar|Bataan|Region III (Central Luzon)
0300812000|Samal|Bataan|Region III (Central Luzon)
0301401000|Angat|Bulacan|Region III (Central Luzon)
0301402000|Balagtas|Bulacan|Region III (Central Luzon)
0301404000|Bocaue|Bulacan|Region III (Central Luzon)
0301405000|Bulacan|Bulacan|Region III (Central Luzon)
0301406000|Bustos|Bulacan|Region III (Central Luzon)
0301407000|Calumpit|Bulacan|Region III (Central Luzon)
0301403000|City of Baliwag|Bulacan|Region III (Central Luzon)
0301410000|City of Malolos|Bulacan|Region III (Central Luzon)
0301412000|City of Meycauayan|Bulacan|Region III (Central Luzon)
0301420000|City of San Jose Del Monte|Bulacan|Region III (Central Luzon)
0301424000|Doña Remedios Trinidad|Bulacan|Region III (Central Luzon)
0301408000|Guiguinto|Bulacan|Region III (Central Luzon)
0301409000|Hagonoy|Bulacan|Region III (Central Luzon)
0301411000|Marilao|Bulacan|Region III (Central Luzon)
0301413000|Norzagaray|Bulacan|Region III (Central Luzon)
0301414000|Obando|Bulacan|Region III (Central Luzon)
0301415000|Pandi|Bulacan|Region III (Central Luzon)
0301416000|Paombong|Bulacan|Region III (Central Luzon)
0301417000|Plaridel|Bulacan|Region III (Central Luzon)
0301418000|Pulilan|Bulacan|Region III (Central Luzon)
0301419000|San Ildefonso|Bulacan|Region III (Central Luzon)
0301421000|San Miguel|Bulacan|Region III (Central Luzon)
0301422000|San Rafael|Bulacan|Region III (Central Luzon)
0301423000|Santa Maria|Bulacan|Region III (Central Luzon)
0304901000|Aliaga|Nueva Ecija|Region III (Central Luzon)
0304902000|Bongabon|Nueva Ecija|Region III (Central Luzon)
0304904000|Cabiao|Nueva Ecija|Region III (Central Luzon)
0304905000|Carranglan|Nueva Ecija|Region III (Central Luzon)
0304903000|City of Cabanatuan|Nueva Ecija|Region III (Central Luzon)
0304908000|City of Gapan|Nueva Ecija|Region III (Central Luzon)
0304919000|City of Palayan|Nueva Ecija|Region III (Central Luzon)
0304906000|Cuyapo|Nueva Ecija|Region III (Central Luzon)
0304907000|Gabaldon|Nueva Ecija|Region III (Central Luzon)
0304909000|General Mamerto Natividad|Nueva Ecija|Region III (Central Luzon)
0304910000|General Tinio|Nueva Ecija|Region III (Central Luzon)
0304911000|Guimba|Nueva Ecija|Region III (Central Luzon)
0304912000|Jaen|Nueva Ecija|Region III (Central Luzon)
0304913000|Laur|Nueva Ecija|Region III (Central Luzon)
0304914000|Licab|Nueva Ecija|Region III (Central Luzon)
0304915000|Llanera|Nueva Ecija|Region III (Central Luzon)
0304916000|Lupao|Nueva Ecija|Region III (Central Luzon)
0304918000|Nampicuan|Nueva Ecija|Region III (Central Luzon)
0304920000|Pantabangan|Nueva Ecija|Region III (Central Luzon)
0304921000|Peñaranda|Nueva Ecija|Region III (Central Luzon)
0304922000|Quezon|Nueva Ecija|Region III (Central Luzon)
0304923000|Rizal|Nueva Ecija|Region III (Central Luzon)
0304924000|San Antonio|Nueva Ecija|Region III (Central Luzon)
0304925000|San Isidro|Nueva Ecija|Region III (Central Luzon)
0304926000|San Jose City|Nueva Ecija|Region III (Central Luzon)
0304927000|San Leonardo|Nueva Ecija|Region III (Central Luzon)
0304928000|Santa Rosa|Nueva Ecija|Region III (Central Luzon)
0304929000|Santo Domingo|Nueva Ecija|Region III (Central Luzon)
0304917000|Science City of Muñoz|Nueva Ecija|Region III (Central Luzon)
0304930000|Talavera|Nueva Ecija|Region III (Central Luzon)
0304931000|Talugtug|Nueva Ecija|Region III (Central Luzon)
0304932000|Zaragoza|Nueva Ecija|Region III (Central Luzon)
0305402000|Apalit|Pampanga|Region III (Central Luzon)
0305403000|Arayat|Pampanga|Region III (Central Luzon)
0305404000|Bacolor|Pampanga|Region III (Central Luzon)
0305405000|Candaba|Pampanga|Region III (Central Luzon)
0330100000|City of Angeles|Pampanga|Region III (Central Luzon)
0305416000|City of San Fernando|Pampanga|Region III (Central Luzon)
0305406000|Floridablanca|Pampanga|Region III (Central Luzon)
0305407000|Guagua|Pampanga|Region III (Central Luzon)
0305408000|Lubao|Pampanga|Region III (Central Luzon)
0305409000|Mabalacat City|Pampanga|Region III (Central Luzon)
0305410000|Macabebe|Pampanga|Region III (Central Luzon)
0305411000|Magalang|Pampanga|Region III (Central Luzon)
0305412000|Masantol|Pampanga|Region III (Central Luzon)
0305413000|Mexico|Pampanga|Region III (Central Luzon)
0305414000|Minalin|Pampanga|Region III (Central Luzon)
0305415000|Porac|Pampanga|Region III (Central Luzon)
0305417000|San Luis|Pampanga|Region III (Central Luzon)
0305418000|San Simon|Pampanga|Region III (Central Luzon)
0305419000|Santa Ana|Pampanga|Region III (Central Luzon)
0305420000|Santa Rita|Pampanga|Region III (Central Luzon)
0305422000|Sasmuan|Pampanga|Region III (Central Luzon)
0305421000|Sto. Tomas|Pampanga|Region III (Central Luzon)
0306901000|Anao|Tarlac|Region III (Central Luzon)
0306902000|Bamban|Tarlac|Region III (Central Luzon)
0306903000|Camiling|Tarlac|Region III (Central Luzon)
0306904000|Capas|Tarlac|Region III (Central Luzon)
0306916000|City of Tarlac|Tarlac|Region III (Central Luzon)
0306905000|Concepcion|Tarlac|Region III (Central Luzon)
0306906000|Gerona|Tarlac|Region III (Central Luzon)
0306907000|La Paz|Tarlac|Region III (Central Luzon)
0306908000|Mayantoc|Tarlac|Region III (Central Luzon)
0306909000|Moncada|Tarlac|Region III (Central Luzon)
0306910000|Paniqui|Tarlac|Region III (Central Luzon)
0306911000|Pura|Tarlac|Region III (Central Luzon)
0306912000|Ramos|Tarlac|Region III (Central Luzon)
0306913000|San Clemente|Tarlac|Region III (Central Luzon)
0306918000|San Jose|Tarlac|Region III (Central Luzon)
0306914000|San Manuel|Tarlac|Region III (Central Luzon)
0306915000|Santa Ignacia|Tarlac|Region III (Central Luzon)
0306917000|Victoria|Tarlac|Region III (Central Luzon)
0307101000|Botolan|Zambales|Region III (Central Luzon)
0307102000|Cabangan|Zambales|Region III (Central Luzon)
0307103000|Candelaria|Zambales|Region III (Central Luzon)
0307104000|Castillejos|Zambales|Region III (Central Luzon)
0331400000|City of Olongapo|Zambales|Region III (Central Luzon)
0307105000|Iba|Zambales|Region III (Central Luzon)
0307106000|Masinloc|Zambales|Region III (Central Luzon)
0307108000|Palauig|Zambales|Region III (Central Luzon)
0307109000|San Antonio|Zambales|Region III (Central Luzon)
0307110000|San Felipe|Zambales|Region III (Central Luzon)
0307111000|San Marcelino|Zambales|Region III (Central Luzon)
0307112000|San Narciso|Zambales|Region III (Central Luzon)
0307113000|Santa Cruz|Zambales|Region III (Central Luzon)
0307114000|Subic|Zambales|Region III (Central Luzon)
0401001000|Agoncillo|Batangas|Region IV-A (CALABARZON)
0401002000|Alitagtag|Batangas|Region IV-A (CALABARZON)
0401003000|Balayan|Batangas|Region IV-A (CALABARZON)
0401004000|Balete|Batangas|Region IV-A (CALABARZON)
0401005000|Batangas City|Batangas|Region IV-A (CALABARZON)
0401006000|Bauan|Batangas|Region IV-A (CALABARZON)
0401008000|Calatagan|Batangas|Region IV-A (CALABARZON)
0401007000|City of Calaca|Batangas|Region IV-A (CALABARZON)
0401014000|City of Lipa|Batangas|Region IV-A (CALABARZON)
0401028000|City of Sto. Tomas|Batangas|Region IV-A (CALABARZON)
0401031000|City of Tanauan|Batangas|Region IV-A (CALABARZON)
0401009000|Cuenca|Batangas|Region IV-A (CALABARZON)
0401010000|Ibaan|Batangas|Region IV-A (CALABARZON)
0401011000|Laurel|Batangas|Region IV-A (CALABARZON)
0401012000|Lemery|Batangas|Region IV-A (CALABARZON)
0401013000|Lian|Batangas|Region IV-A (CALABARZON)
0401015000|Lobo|Batangas|Region IV-A (CALABARZON)
0401016000|Mabini|Batangas|Region IV-A (CALABARZON)
0401017000|Malvar|Batangas|Region IV-A (CALABARZON)
0401018000|Mataasnakahoy|Batangas|Region IV-A (CALABARZON)
0401019000|Nasugbu|Batangas|Region IV-A (CALABARZON)
0401020000|Padre Garcia|Batangas|Region IV-A (CALABARZON)
0401021000|Rosario|Batangas|Region IV-A (CALABARZON)
0401022000|San Jose|Batangas|Region IV-A (CALABARZON)
0401023000|San Juan|Batangas|Region IV-A (CALABARZON)
0401024000|San Luis|Batangas|Region IV-A (CALABARZON)
0401025000|San Nicolas|Batangas|Region IV-A (CALABARZON)
0401026000|San Pascual|Batangas|Region IV-A (CALABARZON)
0401027000|Santa Teresita|Batangas|Region IV-A (CALABARZON)
0401029000|Taal|Batangas|Region IV-A (CALABARZON)
0401030000|Talisay|Batangas|Region IV-A (CALABARZON)
0401032000|Taysan|Batangas|Region IV-A (CALABARZON)
0401033000|Tingloy|Batangas|Region IV-A (CALABARZON)
0401034000|Tuy|Batangas|Region IV-A (CALABARZON)
0402101000|Alfonso|Cavite|Region IV-A (CALABARZON)
0402102000|Amadeo|Cavite|Region IV-A (CALABARZON)
0402103000|City of Bacoor|Cavite|Region IV-A (CALABARZON)
0402104000|City of Carmona|Cavite|Region IV-A (CALABARZON)
0402105000|City of Cavite|Cavite|Region IV-A (CALABARZON)
0402106000|City of Dasmariñas|Cavite|Region IV-A (CALABARZON)
0402108000|City of General Trias|Cavite|Region IV-A (CALABARZON)
0402109000|City of Imus|Cavite|Region IV-A (CALABARZON)
0402119000|City of Tagaytay|Cavite|Region IV-A (CALABARZON)
0402122000|City of Trece Martires|Cavite|Region IV-A (CALABARZON)
0402123000|Gen. Mariano Alvarez|Cavite|Region IV-A (CALABARZON)
0402107000|General Emilio Aguinaldo|Cavite|Region IV-A (CALABARZON)
0402110000|Indang|Cavite|Region IV-A (CALABARZON)
0402111000|Kawit|Cavite|Region IV-A (CALABARZON)
0402112000|Magallanes|Cavite|Region IV-A (CALABARZON)
0402113000|Maragondon|Cavite|Region IV-A (CALABARZON)
0402114000|Mendez|Cavite|Region IV-A (CALABARZON)
0402115000|Naic|Cavite|Region IV-A (CALABARZON)
0402116000|Noveleta|Cavite|Region IV-A (CALABARZON)
0402117000|Rosario|Cavite|Region IV-A (CALABARZON)
0402118000|Silang|Cavite|Region IV-A (CALABARZON)
0402120000|Tanza|Cavite|Region IV-A (CALABARZON)
0402121000|Ternate|Cavite|Region IV-A (CALABARZON)
0403401000|Alaminos|Laguna|Region IV-A (CALABARZON)
0403402000|Bay|Laguna|Region IV-A (CALABARZON)
0403406000|Calauan|Laguna|Region IV-A (CALABARZON)
0403407000|Cavinti|Laguna|Region IV-A (CALABARZON)
0403403000|City of Biñan|Laguna|Region IV-A (CALABARZON)
0403404000|City of Cabuyao|Laguna|Region IV-A (CALABARZON)
0403405000|City of Calamba|Laguna|Region IV-A (CALABARZON)
0403424000|City of San Pablo|Laguna|Region IV-A (CALABARZON)
0403425000|City of San Pedro|Laguna|Region IV-A (CALABARZON)
0403428000|City of Santa Rosa|Laguna|Region IV-A (CALABARZON)
0403408000|Famy|Laguna|Region IV-A (CALABARZON)
0403409000|Kalayaan|Laguna|Region IV-A (CALABARZON)
0403410000|Liliw|Laguna|Region IV-A (CALABARZON)
0403411000|Los Baños|Laguna|Region IV-A (CALABARZON)
0403412000|Luisiana|Laguna|Region IV-A (CALABARZON)
0403413000|Lumban|Laguna|Region IV-A (CALABARZON)
0403414000|Mabitac|Laguna|Region IV-A (CALABARZON)
0403415000|Magdalena|Laguna|Region IV-A (CALABARZON)
0403416000|Majayjay|Laguna|Region IV-A (CALABARZON)
0403417000|Nagcarlan|Laguna|Region IV-A (CALABARZON)
0403418000|Paete|Laguna|Region IV-A (CALABARZON)
0403419000|Pagsanjan|Laguna|Region IV-A (CALABARZON)
0403420000|Pakil|Laguna|Region IV-A (CALABARZON)
0403421000|Pangil|Laguna|Region IV-A (CALABARZON)
0403422000|Pila|Laguna|Region IV-A (CALABARZON)
0403423000|Rizal|Laguna|Region IV-A (CALABARZON)
0403426000|Santa Cruz|Laguna|Region IV-A (CALABARZON)
0403427000|Santa Maria|Laguna|Region IV-A (CALABARZON)
0403429000|Siniloan|Laguna|Region IV-A (CALABARZON)
0403430000|Victoria|Laguna|Region IV-A (CALABARZON)
0405601000|Agdangan|Quezon|Region IV-A (CALABARZON)
0405602000|Alabat|Quezon|Region IV-A (CALABARZON)
0405603000|Atimonan|Quezon|Region IV-A (CALABARZON)
0405605000|Buenavista|Quezon|Region IV-A (CALABARZON)
0405606000|Burdeos|Quezon|Region IV-A (CALABARZON)
0405607000|Calauag|Quezon|Region IV-A (CALABARZON)
0405608000|Candelaria|Quezon|Region IV-A (CALABARZON)
0405610000|Catanauan|Quezon|Region IV-A (CALABARZON)
0431200000|City of Lucena|Quezon|Region IV-A (CALABARZON)
0405647000|City of Tayabas|Quezon|Region IV-A (CALABARZON)
0405615000|Dolores|Quezon|Region IV-A (CALABARZON)
0405616000|General Luna|Quezon|Region IV-A (CALABARZON)
0405617000|General Nakar|Quezon|Region IV-A (CALABARZON)
0405618000|Guinayangan|Quezon|Region IV-A (CALABARZON)
0405619000|Gumaca|Quezon|Region IV-A (CALABARZON)
0405620000|Infanta|Quezon|Region IV-A (CALABARZON)
0405621000|Jomalig|Quezon|Region IV-A (CALABARZON)
0405622000|Lopez|Quezon|Region IV-A (CALABARZON)
0405623000|Lucban|Quezon|Region IV-A (CALABARZON)
0405625000|Macalelon|Quezon|Region IV-A (CALABARZON)
0405627000|Mauban|Quezon|Region IV-A (CALABARZON)
0405628000|Mulanay|Quezon|Region IV-A (CALABARZON)
0405629000|Padre Burgos|Quezon|Region IV-A (CALABARZON)
0405630000|Pagbilao|Quezon|Region IV-A (CALABARZON)
0405631000|Panukulan|Quezon|Region IV-A (CALABARZON)
0405632000|Patnanungan|Quezon|Region IV-A (CALABARZON)
0405633000|Perez|Quezon|Region IV-A (CALABARZON)
0405634000|Pitogo|Quezon|Region IV-A (CALABARZON)
0405635000|Plaridel|Quezon|Region IV-A (CALABARZON)
0405636000|Polillo|Quezon|Region IV-A (CALABARZON)
0405637000|Quezon|Quezon|Region IV-A (CALABARZON)
0405638000|Real|Quezon|Region IV-A (CALABARZON)
0405639000|Sampaloc|Quezon|Region IV-A (CALABARZON)
0405640000|San Andres|Quezon|Region IV-A (CALABARZON)
0405641000|San Antonio|Quezon|Region IV-A (CALABARZON)
0405642000|San Francisco|Quezon|Region IV-A (CALABARZON)
0405644000|San Narciso|Quezon|Region IV-A (CALABARZON)
0405645000|Sariaya|Quezon|Region IV-A (CALABARZON)
0405646000|Tagkawayan|Quezon|Region IV-A (CALABARZON)
0405648000|Tiaong|Quezon|Region IV-A (CALABARZON)
0405649000|Unisan|Quezon|Region IV-A (CALABARZON)
0405801000|Angono|Rizal|Region IV-A (CALABARZON)
0405803000|Baras|Rizal|Region IV-A (CALABARZON)
0405804000|Binangonan|Rizal|Region IV-A (CALABARZON)
0405805000|Cainta|Rizal|Region IV-A (CALABARZON)
0405806000|Cardona|Rizal|Region IV-A (CALABARZON)
0405802000|City of Antipolo|Rizal|Region IV-A (CALABARZON)
0405807000|Jala-Jala|Rizal|Region IV-A (CALABARZON)
0405809000|Morong|Rizal|Region IV-A (CALABARZON)
0405810000|Pililla|Rizal|Region IV-A (CALABARZON)
0405808000|Rodriguez|Rizal|Region IV-A (CALABARZON)
0405811000|San Mateo|Rizal|Region IV-A (CALABARZON)
0405812000|Tanay|Rizal|Region IV-A (CALABARZON)
0405813000|Taytay|Rizal|Region IV-A (CALABARZON)
0405814000|Teresa|Rizal|Region IV-A (CALABARZON)
1704001000|Boac|Marinduque|Region IV-B (MIMAROPA)
1704002000|Buenavista|Marinduque|Region IV-B (MIMAROPA)
1704003000|Gasan|Marinduque|Region IV-B (MIMAROPA)
1704004000|Mogpog|Marinduque|Region IV-B (MIMAROPA)
1704005000|Santa Cruz|Marinduque|Region IV-B (MIMAROPA)
1704006000|Torrijos|Marinduque|Region IV-B (MIMAROPA)
1705101000|Abra De Ilog|Occidental Mindoro|Region IV-B (MIMAROPA)
1705102000|Calintaan|Occidental Mindoro|Region IV-B (MIMAROPA)
1705103000|Looc|Occidental Mindoro|Region IV-B (MIMAROPA)
1705104000|Lubang|Occidental Mindoro|Region IV-B (MIMAROPA)
1705105000|Magsaysay|Occidental Mindoro|Region IV-B (MIMAROPA)
1705106000|Mamburao|Occidental Mindoro|Region IV-B (MIMAROPA)
1705107000|Paluan|Occidental Mindoro|Region IV-B (MIMAROPA)
1705108000|Rizal|Occidental Mindoro|Region IV-B (MIMAROPA)
1705109000|Sablayan|Occidental Mindoro|Region IV-B (MIMAROPA)
1705110000|San Jose|Occidental Mindoro|Region IV-B (MIMAROPA)
1705111000|Santa Cruz|Occidental Mindoro|Region IV-B (MIMAROPA)
1705201000|Baco|Oriental Mindoro|Region IV-B (MIMAROPA)
1705202000|Bansud|Oriental Mindoro|Region IV-B (MIMAROPA)
1705203000|Bongabong|Oriental Mindoro|Region IV-B (MIMAROPA)
1705204000|Bulalacao|Oriental Mindoro|Region IV-B (MIMAROPA)
1705205000|City of Calapan|Oriental Mindoro|Region IV-B (MIMAROPA)
1705206000|Gloria|Oriental Mindoro|Region IV-B (MIMAROPA)
1705207000|Mansalay|Oriental Mindoro|Region IV-B (MIMAROPA)
1705208000|Naujan|Oriental Mindoro|Region IV-B (MIMAROPA)
1705209000|Pinamalayan|Oriental Mindoro|Region IV-B (MIMAROPA)
1705210000|Pola|Oriental Mindoro|Region IV-B (MIMAROPA)
1705211000|Puerto Galera|Oriental Mindoro|Region IV-B (MIMAROPA)
1705212000|Roxas|Oriental Mindoro|Region IV-B (MIMAROPA)
1705213000|San Teodoro|Oriental Mindoro|Region IV-B (MIMAROPA)
1705214000|Socorro|Oriental Mindoro|Region IV-B (MIMAROPA)
1705215000|Victoria|Oriental Mindoro|Region IV-B (MIMAROPA)
1705301000|Aborlan|Palawan|Region IV-B (MIMAROPA)
1705302000|Agutaya|Palawan|Region IV-B (MIMAROPA)
1705303000|Araceli|Palawan|Region IV-B (MIMAROPA)
1705304000|Balabac|Palawan|Region IV-B (MIMAROPA)
1705305000|Bataraza|Palawan|Region IV-B (MIMAROPA)
1705306000|Brooke's Point|Palawan|Region IV-B (MIMAROPA)
1705307000|Busuanga|Palawan|Region IV-B (MIMAROPA)
1705308000|Cagayancillo|Palawan|Region IV-B (MIMAROPA)
1731500000|City of Puerto Princesa|Palawan|Region IV-B (MIMAROPA)
1705309000|Coron|Palawan|Region IV-B (MIMAROPA)
1705322000|Culion|Palawan|Region IV-B (MIMAROPA)
1705310000|Cuyo|Palawan|Region IV-B (MIMAROPA)
1705323000|Dr. Jose P. Rizal|Palawan|Region IV-B (MIMAROPA)
1705311000|Dumaran|Palawan|Region IV-B (MIMAROPA)
1705312000|El Nido|Palawan|Region IV-B (MIMAROPA)
1705321000|Kalayaan|Palawan|Region IV-B (MIMAROPA)
1705313000|Linapacan|Palawan|Region IV-B (MIMAROPA)
1705314000|Magsaysay|Palawan|Region IV-B (MIMAROPA)
1705315000|Narra|Palawan|Region IV-B (MIMAROPA)
1705317000|Quezon|Palawan|Region IV-B (MIMAROPA)
1705318000|Roxas|Palawan|Region IV-B (MIMAROPA)
1705319000|San Vicente|Palawan|Region IV-B (MIMAROPA)
1705324000|Sofronio Española|Palawan|Region IV-B (MIMAROPA)
1705320000|Taytay|Palawan|Region IV-B (MIMAROPA)
1705901000|Alcantara|Romblon|Region IV-B (MIMAROPA)
1705902000|Banton|Romblon|Region IV-B (MIMAROPA)
1705903000|Cajidiocan|Romblon|Region IV-B (MIMAROPA)
1705904000|Calatrava|Romblon|Region IV-B (MIMAROPA)
1705905000|Concepcion|Romblon|Region IV-B (MIMAROPA)
1705906000|Corcuera|Romblon|Region IV-B (MIMAROPA)
1705916000|Ferrol|Romblon|Region IV-B (MIMAROPA)
1705907000|Looc|Romblon|Region IV-B (MIMAROPA)
1705908000|Magdiwang|Romblon|Region IV-B (MIMAROPA)
1705909000|Odiongan|Romblon|Region IV-B (MIMAROPA)
1705910000|Romblon|Romblon|Region IV-B (MIMAROPA)
1705911000|San Agustin|Romblon|Region IV-B (MIMAROPA)
1705912000|San Andres|Romblon|Region IV-B (MIMAROPA)
1705913000|San Fernando|Romblon|Region IV-B (MIMAROPA)
1705914000|San Jose|Romblon|Region IV-B (MIMAROPA)
1705915000|Santa Fe|Romblon|Region IV-B (MIMAROPA)
1705917000|Santa Maria|Romblon|Region IV-B (MIMAROPA)
0906606000|Hadji Panglima Tahil|Sulu|Region IX (Zamboanga Peninsula)
0906601000|Indanan|Sulu|Region IX (Zamboanga Peninsula)
0906602000|Jolo|Sulu|Region IX (Zamboanga Peninsula)
0906603000|Kalingalan Caluang|Sulu|Region IX (Zamboanga Peninsula)
0906617000|Lugus|Sulu|Region IX (Zamboanga Peninsula)
0906604000|Luuk|Sulu|Region IX (Zamboanga Peninsula)
0906605000|Maimbung|Sulu|Region IX (Zamboanga Peninsula)
0906607000|Old Panamao|Sulu|Region IX (Zamboanga Peninsula)
0906619000|Omar|Sulu|Region IX (Zamboanga Peninsula)
0906618000|Pandami|Sulu|Region IX (Zamboanga Peninsula)
0906616000|Panglima Estino|Sulu|Region IX (Zamboanga Peninsula)
0906608000|Pangutaran|Sulu|Region IX (Zamboanga Peninsula)
0906609000|Parang|Sulu|Region IX (Zamboanga Peninsula)
0906610000|Pata|Sulu|Region IX (Zamboanga Peninsula)
0906611000|Patikul|Sulu|Region IX (Zamboanga Peninsula)
0906612000|Siasi|Sulu|Region IX (Zamboanga Peninsula)
